pk_teuna_fikt,SEMEL_YISHUV,HODESH_TEUNA,SUG_DEREH,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,PNE_KVISH,X,Y,lat,lon
2023002500,0,4,not urban not junction,non holiday,day,Saturday,fatal,dry,200361.0,405760.0,29.73989561983259,35.00704731780323
2023002501,0,7,not urban not junction,non holiday,night,Sunday,light,dry,187165.0,688967.0,32.29395591447857,34.86161583746009
2023002502,0,10,not urban not junction,holiday workday,night,Wednesday,light,dry,234169.0,763022.0,32.962090566445745,35.36180560276931
2023002509,7900,1,urban not junction,non holiday,night,Wednesday,light,dry,187856.0,667387.0,32.09937451393388,34.86966500108177
2023002525,8600,11,urban not junction,non holiday,day,Thursday,light,dry,184820.0,662160.0,32.05214938518068,34.83769016520149
2023002528,6900,4,urban not junction,non holiday,day,Tuesday,light,dry,191510.0,675660.0,32.174074985393254,34.908134174327394
2023002552,3000,12,urban junction,non holiday,day,Saturday,severe,dry,219127.0,635519.0,31.812426086343944,35.20096269962042
2023002563,0,5,not urban not junction,holiday eve,day,Thursday,light,dry,221569.0,670193.0,32.12511913534225,35.22682908940543
2023002581,7900,2,urban junction,non holiday,night,Wednesday,light,dry,186932.0,664536.0,32.07363849570955,34.85997268020352
2023002603,3000,4,urban junction,non holiday,day,Thursday,severe,dry,220970.0,629028.0,31.753886664952468,35.220416901229015
2023002611,382,11,urban not junction,non holiday,day,Saturday,severe,dry,187957.0,701755.0,32.40929347275618,34.86959956565134
2023002613,6500,12,urban not junction,non holiday,night,Saturday,severe,dry,190943.0,705066.0,32.43923029202502,34.901240837449656
2023002616,7400,1,urban not junction,non holiday,day,Monday,light,dry,186704.0,693060.0,32.33085108906952,34.85658064121219
2023002651,0,7,not urban not junction,non holiday,day,Monday,light,dry,203816.0,658174.0,32.01662587723504,35.03889501446779
2023002656,6200,5,urban not junction,non holiday,day,Monday,light,dry,176077.0,659116.0,32.02439775752696,34.745253211027716
2023002673,8600,7,urban not junction,non holiday,night,Friday,severe,unknown,183385.0,662550.0,32.05562146975197,34.82248117723573
2023002674,70,3,urban junction,non holiday,day,Wednesday,light,dry,166921.0,633332.0,31.79149488405379,34.64973333073484
2023002675,3780,9,urban not junction,non holiday,day,Tuesday,severe,unknown,210479.0,623308.0,31.702266837126658,35.10974156781467
2023002716,4000,5,urban junction,non holiday,night,Wednesday,severe,dry,207561.0,746985.0,32.817522571676214,35.077417222414525
2023002717,8600,9,urban not junction,non holiday,day,Wednesday,severe,dry,183546.0,664024.0,32.06891884253558,34.824130986791005
2023002727,0,6,not urban junction,non holiday,night,Friday,severe,wet from water,160237.0,614269.0,31.619258246668608,34.580314212384096
2023002753,6500,2,urban junction,non holiday,day,Wednesday,light,wet from water,190545.0,705379.0,32.44204246081563,34.89699912461049
2023002770,0,10,not urban not junction,non holiday,day,Friday,light,dry,226215.0,636646.0,31.82256976755742,35.275828330141664
2023002776,1031,6,urban not junction,non holiday,day,Wednesday,severe,unknown,161293.0,603681.0,31.52382760317584,34.592067465657024
2023002810,9000,2,urban junction,non holiday,day,Wednesday,light,wet from water,180604.0,576005.0,31.275037249213323,34.79645886479374
2023002812,0,3,not urban not junction,non holiday,day,Sunday,light,dry,193799.0,566668.0,31.191191260985224,34.93525444459587
2023002815,8700,3,urban junction,non holiday,day,Monday,light,dry,188295.0,677595.0,32.19143978525205,34.87398390764516
2023002841,6100,12,urban junction,non holiday,day,Thursday,light,dry,184454.0,665901.0,32.08587373355958,34.83367872262469
2023002844,6400,7,urban junction,non holiday,night,Thursday,light,dry,186206.0,675563.0,32.17305607580622,34.851901611201164
2023002845,3000,5,urban junction,non holiday,day,Tuesday,light,dry,220825.0,628598.0,31.75000891574119,35.21888588648303
2023002855,5000,12,urban not junction,non holiday,night,Thursday,light,dry,176839.0,661961.0,32.05008223311474,34.75319326798041
2023002874,5000,9,urban not junction,non holiday,day,Thursday,severe,dry,177267.0,661274.0,32.043903084967276,34.75775505601391
2023002876,7300,1,urban not junction,non holiday,night,Friday,light,dry,228285.0,735110.0,32.71047471138404,35.298605278963684
2023002880,516,10,urban not junction,non holiday,day,Friday,severe,unknown,224140.0,758460.0,32.92104528796729,35.25451394989138
2023002886,6600,2,urban not junction,non holiday,day,Wednesday,light,dry,180514.0,657472.0,32.00973376870665,34.792285906920526
2023002897,3000,5,urban junction,non holiday,day,Thursday,severe,dry,221083.0,631069.0,31.772293128820483,35.221612975052146
2023002923,9600,8,urban junction,non holiday,day,Sunday,light,unknown,208108.0,751804.0,32.8609806692793,35.08319930351188
2023002924,2600,3,urban junction,holiday,day,Tuesday,light,dry,193483.0,386245.0,29.56372049417829,34.9364154324115
2023002930,2500,5,urban not junction,non holiday,day,Sunday,light,dry,203888.0,742056.0,32.77303225413932,35.03827795262767
2023002932,3616,10,urban not junction,non holiday,day,Monday,light,dry,229854.0,632244.0,31.782843567915336,35.31421773803805
2023002933,8200,11,urban not junction,non holiday,day,Sunday,light,dry,208874.0,750407.0,32.84839178656853,35.09139896288456
2023002936,0,4,not urban not junction,non holiday,night,Monday,light,dry,219963.0,617676.0,31.65150934484428,35.20978253455402
2023002939,0,6,not urban not junction,non holiday,day,Thursday,severe,dry,187913.0,655301.0,31.990386039119095,34.87066455720464
2023002963,634,4,urban not junction,non holiday,day,Wednesday,light,sand or dust on road,197580.0,669147.0,32.11547630262461,34.97264072501851
2023002991,3826,1,urban not junction,non holiday,day,Tuesday,light,unknown,203164.0,669834.0,32.121766051684475,35.03179651846824
2023003019,760,5,urban not junction,non holiday,day,Thursday,fatal,dry,173895.0,640163.0,31.85339649954289,34.723048168233426
2023003024,0,5,not urban not junction,non holiday,day,Wednesday,light,dry,181020.0,665264.0,32.080017773749695,34.79733028632656
2023003035,9200,5,urban not junction,non holiday,day,Monday,severe,unknown,246953.0,711239.0,32.49491953143817,35.497010724869575
2023003045,3000,3,urban not junction,non holiday,day,Friday,light,dry,224104.0,631965.0,31.780365319194058,35.253508860273335
2023003048,7900,11,urban not junction,non holiday,day,Sunday,light,wet from water,188977.0,668110.0,32.10592521364889,34.88151784514707
2023003059,4000,5,urban not junction,non holiday,night,Wednesday,severe,dry,199496.0,747700.0,32.82385264764081,34.991280295604874
2023003078,1020,12,urban junction,non holiday,day,Wednesday,light,unknown,192845.0,712094.0,32.50265101564224,34.92126751766124
2023003101,7900,4,urban not junction,non holiday,day,Thursday,severe,dry,189512.0,666034.0,32.087218544430165,34.887250690081416
2023003111,0,9,not urban junction,non holiday,day,Wednesday,severe,dry,182604.0,657533.0,32.01035378803571,34.81440311671837
2023003123,6400,6,urban not junction,non holiday,day,Wednesday,light,dry,184047.0,675327.0,32.170862058027446,34.82901977182067
2023003194,0,11,not urban not junction,non holiday,day,Monday,light,wet from water,213234.0,657658.0,32.01206344621941,35.138583569874896
2023003235,2640,5,urban not junction,non holiday,night,Wednesday,light,dry,195636.0,666110.0,32.08804968056134,34.95211768211041
2023003254,7200,3,urban not junction,non holiday,day,Saturday,severe,dry,181009.0,648226.0,31.926371059602616,34.797892317126745
2023003279,7400,7,urban junction,non holiday,day,Sunday,light,dry,186493.0,691029.0,32.31253041574997,34.85441011119048
2023003283,7700,2,urban junction,non holiday,night,Saturday,light,dry,228437.0,724567.0,32.61540583353053,35.300125080983264
2023003284,0,7,not urban junction,non holiday,day,Saturday,severe,dry,176623.0,592353.0,31.422336065655507,34.75395402727606
2023003286,4000,6,urban not junction,non holiday,night,Saturday,light,dry,206825.0,747432.0,32.8215449055733,35.069551789742924
2023003287,70,4,urban junction,non holiday,day,Sunday,light,dry,166297.0,632247.0,31.78168152306333,34.643204044636924
2023003292,7400,7,urban not junction,non holiday,day,Sunday,severe,unknown,185396.0,689083.0,32.294949558572306,34.84283117354896
2023003305,6400,11,urban not junction,non holiday,day,Thursday,light,dry,184839.0,674937.0,32.167369802801616,34.83743076384147
2023003321,1303,1,urban not junction,non holiday,day,Monday,severe,unknown,193911.0,578430.0,31.297275953350344,34.93612982530519
2023003352,6900,10,urban not junction,non holiday,day,Friday,light,dry,190722.0,676209.0,32.17900586975165,34.899762857752755
2023003354,0,6,not urban junction,non holiday,day,Monday,light,dry,208204.0,748966.0,32.83539180993778,35.08425942390326
2023003386,8600,7,urban not junction,non holiday,night,Wednesday,light,dry,181290.0,665860.0,32.08540150907191,34.800166360907305
2023003394,3730,6,urban not junction,non holiday,day,Friday,light,dry,216352.0,641047.0,31.86227522642761,35.17163775036029
2023003426,9000,4,urban not junction,non holiday,day,Monday,light,dry,181952.0,572608.0,31.24444410601562,34.81074086222075
2023003434,0,5,not urban not junction,non holiday,day,Tuesday,light,dry,216030.0,623556.0,31.704533442422075,35.16829653579386
2023003440,0,8,not urban not junction,non holiday,day,Sunday,severe,dry,203154.0,649024.0,31.934101021804864,35.032042340578
2023003442,4000,3,urban not junction,non holiday,night,Monday,severe,dry,200961.0,744540.0,32.79538495959258,35.00698829127838
2023003451,0,12,not urban junction,non holiday,night,Sunday,severe,dry,199668.0,707908.0,32.46504684379891,34.993959066209335
2023003471,1061,5,urban not junction,non holiday,night,Monday,severe,dry,230607.0,734899.0,32.70855106467858,35.32336849417856
2023003475,3000,7,urban not junction,non holiday,day,Monday,light,dry,217222.0,628149.0,31.745958283098997,35.18086043545134
2023003483,2730,9,urban not junction,non holiday,day,Wednesday,light,dry,200809.0,685697.0,32.26477839880726,35.00653220119707
2023003493,9300,8,urban junction,non holiday,day,Tuesday,light,dry,194992.0,719133.0,32.56617268750346,34.9439305993875
2023003497,2610,5,urban junction,non holiday,night,Thursday,light,dry,199986.0,624247.0,31.71060498528648,34.99903581102078
2023003518,5000,6,urban not junction,non holiday,day,Friday,light,dry,178135.0,661313.0,32.04428681939922,34.76694323190878
2023003536,5000,3,urban not junction,non holiday,day,Wednesday,light,dry,176710.0,661116.0,32.042457368235105,34.75186490125086
2023003551,4000,10,urban not junction,holiday workday,night,Sunday,light,dry,200721.0,744543.0,32.79540794525534,35.00442604530631
2023003552,6300,1,urban not junction,non holiday,night,Thursday,severe,dry,182811.0,664829.0,32.076154563726774,34.81631642605528
2023003571,8500,1,urban junction,non holiday,night,Saturday,light,dry,187454.0,649520.0,31.938240184140795,34.86599897241172
2023003574,4000,10,urban junction,non holiday,day,Friday,light,dry,202501.0,743037.0,32.7818573646694,35.02345643642738
2023003578,0,3,not urban not junction,non holiday,night,Thursday,fatal,dry,193357.0,718433.0,32.55982337536405,34.92653978529807
2023003580,6500,9,urban junction,non holiday,night,Saturday,light,dry,191755.0,704504.0,32.434183026117815,34.90989172400276
2023003581,8700,12,urban not junction,non holiday,day,Tuesday,light,unknown,188740.0,678372.0,32.19845875639719,34.878677983246185
2023003594,0,4,not urban junction,holiday workday,day,Friday,light,dry,218782.0,573027.0,31.248825542750232,35.19736137626658
2023003606,168,11,urban junction,non holiday,night,Wednesday,light,dry,194078.0,691672.0,32.31852633530261,34.934935650433694
2023003640,70,5,urban not junction,non holiday,day,Saturday,light,dry,166556.0,631844.0,31.778059297824214,34.64596019995513
2023003643,3000,10,urban junction,non holiday,night,Monday,light,dry,220331.0,628105.0,31.745563304554995,35.21367171021137
2023003646,0,1,not urban not junction,non holiday,night,Monday,severe,dry,227394.0,749700.0,32.842039140986806,35.28922684604222
2023003651,0,9,not urban not junction,holiday eve,night,Sunday,fatal,dry,259927.0,739952.0,32.75342645827829,35.63629516511001
2023003669,6400,3,urban not junction,non holiday,day,Saturday,light,dry,184561.0,676110.0,32.17793893589012,34.8344407251784
2023003675,7900,9,urban junction,non holiday,day,Thursday,severe,dry,186706.0,667595.0,32.10121743263311,34.85747492382931
2023003703,3000,7,urban junction,non holiday,night,Tuesday,fatal,dry,221932.0,634160.0,31.800167471432417,35.230583423497166
2023003717,0,11,not urban not junction,non holiday,day,Monday,light,wet from water,203146.0,627975.0,31.74427506560072,35.03231041380623
2023003751,6900,10,urban not junction,non holiday,night,Saturday,severe,unknown,192944.0,675390.0,32.17167488762403,34.92334577630289
2023003758,7900,6,urban junction,non holiday,night,Friday,light,dry,190253.0,664852.0,32.07657885470163,34.8951356500214
2023003761,0,9,not urban not junction,holiday eve,day,Sunday,light,dry,210062.0,603565.0,31.524208670547758,35.10553111245172
2023003777,5000,12,urban not junction,non holiday,night,Sunday,light,dry,178771.0,664385.0,32.07201242220824,34.773547024247996
2023003782,0,9,not urban not junction,non holiday,day,Wednesday,light,dry,214446.0,773974.0,33.06092847799088,35.15079185220695
2023003797,8700,8,urban not junction,non holiday,day,Wednesday,light,dry,186599.0,677889.0,32.19404270885505,34.855988484160946
2023003805,0,11,not urban not junction,non holiday,night,Thursday,light,dry,228046.0,731316.0,32.67626575368207,35.29602122835696
2023003813,3000,7,urban junction,non holiday,night,Sunday,light,dry,220860.0,631235.0,31.773790482788993,35.219259083010286
2023003834,1061,5,urban not junction,non holiday,night,Saturday,severe,dry,231608.0,736306.0,32.72122747206429,35.334062970895715
2023003849,2600,4,urban junction,holiday workday,night,Monday,light,dry,194749.0,384436.0,29.54742647404227,34.949520360306735
2023003860,8600,1,urban not junction,non holiday,day,Monday,light,dry,182675.0,665236.0,32.07982037857137,34.814860463149984
2023003870,4000,8,urban not junction,non holiday,day,Monday,light,dry,197104.0,743988.0,32.79033596503484,34.96582519361811
2023003882,0,8,not urban junction,non holiday,day,Wednesday,severe,unknown,176759.0,650830.0,31.94970192955424,34.75283843853895
2023003933,2660,1,urban not junction,non holiday,night,Sunday,light,dry,174880.0,644372.0,31.891392095362242,34.733262106261925
2023003941,5000,3,urban junction,non holiday,night,Thursday,fatal,dry,177435.0,662499.0,32.054956084574734,34.75948029166428
2023003946,5000,9,urban not junction,non holiday,day,Tuesday,light,dry,177477.0,662749.0,32.057212080458385,34.75991411542224
2023003950,2710,12,urban not junction,non holiday,day,Friday,severe,unknown,214561.0,713255.0,32.513427964661716,35.15234319525394
2023003964,0,11,not urban not junction,non holiday,night,Wednesday,fatal,dry,204732.0,721479.0,32.58749925778538,35.047610594304814
2023003975,5000,6,urban junction,non holiday,day,Tuesday,light,dry,178320.0,661614.0,32.047007910863215,34.76888905431557
2023004000,0,1,not urban not junction,non holiday,night,Monday,light,dry,170577.0,617323.0,31.647285994071304,34.689133945228676
2023004012,516,7,urban not junction,non holiday,day,Monday,severe,dry,224140.0,758460.0,32.92104528796729,35.25451394989138
2023004045,8600,10,urban junction,non holiday,night,Sunday,severe,dry,181260.0,665521.0,32.08234347753117,34.79986206083861
2023004054,0,8,not urban not junction,non holiday,night,Monday,light,dry,192930.0,635715.0,31.813885530510586,34.924286882955634
2023004075,0,1,not urban not junction,non holiday,day,Sunday,light,unknown,246147.0,772444.0,33.04681731534528,35.490193035205586
2023004077,2600,1,urban not junction,non holiday,day,Thursday,severe,dry,194539.0,384710.0,29.549894169453836,34.947347443760215
2023004078,0,11,not urban junction,non holiday,night,Thursday,light,dry,182297.0,669600.0,32.119161423904835,34.8106880646519
2023004079,4000,3,urban not junction,non holiday,day,Thursday,severe,unknown,199292.0,747030.0,32.817807626572375,34.98911631828306
2023004086,70,1,urban not junction,non holiday,day,Thursday,severe,unknown,166895.0,633768.0,31.7954255201592,34.649435322039224
2023004096,681,5,urban not junction,non holiday,day,Sunday,light,dry,186039.0,664190.0,32.07049227141011,34.85052700243914
2023004100,9000,9,urban junction,non holiday,day,Monday,light,dry,182986.0,570640.0,31.226727539670545,34.821666567274676
2023004117,0,7,not urban junction,non holiday,night,Wednesday,severe,dry,214065.0,745761.0,32.80653703672912,35.14687712318021
2023004118,70,11,urban not junction,non holiday,day,Sunday,severe,unknown,166792.0,635115.0,31.80756795471793,34.64827501922614
